text,emojis
哈哈 ， 希望 你们 笑纳 拉 ！ [ 哈哈 ] [ 哈哈 ],"['[哈哈]', '[哈哈]']"
"回复 @ 哆君 : ? 拍 http : / / t . cn / 8sihQnt   / / @ 哆君 : 要 一个 [ 嘻嘻 ]   / / @ 爱 生活 香港 代购 _ 小 ? : # ? ? 特 ? # ? ? ? ? ? ? ? 特 ? 32 元 , 嫩 ? ? ? ,   大大 ? 哦 ,   超值 !   原 ? 39 元 ,   ? 六 ? . [ 嘻嘻 ]   ? ? ? ? .   先 ? 先得 .","['[嘻嘻]', '[嘻嘻]']"
我们 都 做 媒体 了 ， 还有 什么 前途 ？ [ 哈哈 ]   / / @ 曾宪勇 : 【 我们 都 做 媒体 了 ， 还有 什么 前途 ？ 】 这句 话 太狠 了 ！ [ 哈哈 ],"['[哈哈]', '[哈哈]']"
# 高级 定制 #     B 家 定制 系列     陶瓷 吊坠 项链     有 黑   白 颜色 ... [ 爱 你 ] 男女 都 适合 的 一款 非常 帅气 有 个性 的 项链 哦 ... [ 鼓掌 ] [ 鼓掌 ] [ 鼓掌 ] 中意 的 帅哥美女 找 我 哦 ... [ 做鬼脸 ] [ 做鬼脸 ] [ 做鬼脸 ],"['[爱你]', '[鼓掌]', '[鼓掌]', '[鼓掌]', '[做鬼脸]', '[做鬼脸]', '[做鬼脸]']"
九河 下 梢 天津 卫   三道 浮桥 两道 关 … 令 我 魂牵梦绕 的 地方 … 老衲 来 也 … 今儿 早点 必须 来 两套 煎饼果子 [ 嘻嘻 ] [ 威武 ] [ 奥特曼 ]   我 在 : http : / / t . cn / zWsmvdC,"['[嘻嘻]', '[威武]', '[奥特曼]']"
[ 偷笑 ] 沙发 上 应该 遮掩 一下 [ 哈哈 ],"['[偷笑]', '[哈哈]']"
恭喜 [ 给力 ] [ 哈哈 ],"['[给力]', '[哈哈]']"
我 的 白 fin 。 。 。 / / @ 晨曦 寒萧 :   明白 了 ， 去 斐济 要 穿 白 脚蹼 ！ [ 噢 耶 ] / / @ 潜客 网 : 哈哈 ！ 进鱼 嘴 了 ！ [ 嘻嘻 ],"['[噢耶]', '[嘻嘻]']"
@ 李新宇 0216   @ Jessica 睿   @ 白晓萌 _ 小布   今天 就是 该 去 游乐园 玩 的 嘛 [ 嘻嘻 ] [ 嘻嘻 ] 祝 @ 子夜 lisa     小盆 友生 快 [ 蛋糕 ] [ 蛋糕 ] [ 蛋糕 ] [ 萌 ] [ 萌 ] [ 萌 ] [ 兔子 ],"['[嘻嘻]', '[嘻嘻]', '[蛋糕]', '[蛋糕]', '[蛋糕]', '[萌]', '[萌]', '[萌]', '[兔子]']"
最 爱 ~ ~ ~ [ 爱 你 ] [ 爱 你 ],"['[爱你]', '[爱你]']"
【 苗家 客栈 】 凯里 西江 山泉 苗家 客栈 是 纯正 苗家 吊脚楼 ， 在 西江 千户 苗寨 景区 里 ， 地理位置 优越 ， 交通 便捷 。 在 山泉 苗家 ， 住 木楼 ， 看 美景 ， 是不是 还 能 听到 苗家 姑娘 的 飞歌 [ 可爱 ]   [ 可爱 ],"['[可爱]', '[可爱]']"
回复 @ 明它 它 : 狗日 的 ， 不孝之子 ， 咋 说 她 也 是 你 姑妈 噻 ， 怎可 随意 侮辱 之 ？   / / @ 明它 它 : 是 你 妹 的话 ， 那 和 赫本 就 差得 更 远 了   / / @ 哈 戳戳 : 哈 P ？ 那 是 我妹 。 [ 哈哈 ] [ 鼓掌 ] [ 太 开心 ]     / / @ Radio 的 雨琪 : ? 日土活 也 配 和 女神 比 ！   哈 P     / / @ 哈 戳戳 : 你妹 ！       / / @ 明它 它 : 像 你 妹,"['[哈哈]', '[鼓掌]', '[太开心]']"
谁 想 在 整 运动会 这件 事上 和 中国 较劲 ， 那 就是 找死 ！ 太 欢乐 了 ！ 哈哈哈   / / @ 胡杨 huyang : 感谢 ZF / / @ 画小眉 : / / @ 伊丽莎白 的 假发 : [ 哈哈 ]     / / @ 蕾 拉 的 狂想 : 太绝 了 ！ ！ 笑 崩 了 ！ ！   / / @ summer _ teng : / / @ iledo : / / @ 还是 叫 我 老头 吧 : 捶 地 [ 哇 哈哈 ]     / / @ 喵 丫 : 噗 哈哈 ~   / / @ 汤圆 爱 元宵 : 捶桌 ！ ！ ！   / / @ 今何在 : 请点 “ 查看 大图 ”,"['[哈哈]', '[哇哈哈]']"
丹江 大坝 突然 泄水 来 ~ ~ [ 哈哈 ] / / @ 简白 :   @ 泡 鱼儿   这张 照片 是 用命 换来 的 ！ [ 吃惊 ] 那天 我们 俩 差点 没 回来 ！ ！,"['[哈哈]', '[吃惊]']"
回复 @ 九世 矫情 精 : ? [ 嘻嘻 ] 长 知识 了 ！ 问 ： 黄豆 小时候 是 什么 ？ [ 疑问 ]   / / @ 九世 矫情 精 : 看到 了 ， 等 我 回去 啊   / / @ 九世 矫情 精 : @ 猪 小春 -   [ 嘻嘻 ] [ 嘻嘻 ] [ 嘻嘻 ] 我 的确 不 知道,"['[嘻嘻]', '[疑问]', '[嘻嘻]', '[嘻嘻]', '[嘻嘻]']"
美女 们 [ 太 开心 ] [ 太 开心 ] 这个 鞋子 又 补货 来 了 ！ [ 爱心 传递 ] [ 爱心 传递 ] 喜欢 的 可以 到 店里 去 试试 [ 嘻嘻 ] [ 嘻嘻 ] 以后 要是 喜欢 就要 到 店里 买 了 [ 做鬼脸 ] [ 做鬼脸 ],"['[太开心]', '[太开心]', '[爱心传递]', '[爱心传递]', '[嘻嘻]', '[嘻嘻]', '[做鬼脸]', '[做鬼脸]']"
感觉 累 了 就 放空 自己 [ 哈哈 ] [ 哈哈 ],"['[哈哈]', '[哈哈]']"
快乐 大本营 总是 喜事 不断 … … [ 哈哈 ] 导演组 嫁女 了 ， 恭喜 恭喜 ！ 今天 最美 的 新娘 冯佳 ， 她 曾 给 大家 带来 过 许多 的 快乐 ， 今天 她 也 找到 了 自己 的 幸福快乐 … … [ 心 ] 大家 一起 祝福 这 对 新人 吧 ！ [ 鼓掌 ] （ 剩下 的 兄弟姐妹 们 ， 继续 加油 啊 ！ [ 抓狂 ] [ 嘻嘻 ] ）,"['[哈哈]', '[心]', '[鼓掌]', '[抓狂]', '[嘻嘻]']"
回复 @ lucy 的 窝 乐园 : [ 太 开心 ] 加油   摩羯座 ！ 你 要 不要 弄个 群 啊 ， 把 认识 的 摩羯座 放 一起   哈哈   / / @ lucy 的 窝 乐园 : 哇 ， 又 多 一个 ， 好 。   / / @ 除了 黄华 还 能 叫 啥 : is   me !   / / @ lucy 的 窝 乐园 :   我 是 摩羯座 。   / / @ pearl - yang : 摩 羯 ！ [ 给力 ]   / / @ 治愈 系 心理学 : 对 自己 好 的 都 该 珍惜 ～,"['[太开心]', '[给力]']"
@ 传说 私房 菜 and 火狐狸     明天 下午 带俩 妞 一起 去 ？ 这个 老师 shi @ 卢易斯 威丹   的 LP [ 偷笑 ]   / / @ betty 贾 小米 : 哈 你们 看 我 做 的 首饰盒   [ 嘻嘻 ] @ 想 入魔 界 的 胡狸     @ 方永飞,"['[偷笑]', '[嘻嘻]']"
寻玉 昆仑 的 旅程 明天 开始 ， 进 了 山 就 木有 信号 了 ， 再见 就是 5 、 6 天 之后 。 @ Mus 娜娜   打电话 找 不到 我 千万 别着急 哈 ， 要 记得 想 我 哦 ！ [ 嘻嘻 ] [ 嘻嘻 ] [ 嘻嘻 ],"['[嘻嘻]', '[嘻嘻]', '[嘻嘻]']"
外焦里嫩 ， 口感 完全 不同 ， @ 枪炮 玫瑰 - 小靴哥   [ 嘻嘻 ] [ 哈哈 ] 有 入口 即化 的 感觉 吗 / / @ 爱上 昌平 :   还要 等 三周 啊 ， 臣妾 等不及 了 啦 [ 可怜 ] [ 可怜 ] [ 可怜 ],"['[嘻嘻]', '[哈哈]', '[可怜]', '[可怜]', '[可怜]']"
哈哈 [ 嘻嘻 ]   / / @ 邓昆 : 千万别 让 我 看到 骑马 舞 [ 吐 ]   / / @ 虎 嗅网 :   嗅哥举 四个 爪子 同意 ！,"['[嘻嘻]', '[吐]']"
Enjoy   the   morning   sunshine ! [ 可爱 ] [ 可爱 ] [ 可爱 ],"['[可爱]', '[可爱]', '[可爱]']"
我 觉得 还 差 两个 ShowGirl 就 齐 活儿 了 ， 下次 评测 前 可 提前 告诉 一下 ， 本店 可 自带 ? [ 嘻嘻 ] [ 馋嘴 ] [ 花心 ]   / / @ 琪缘 : 额 ， 这 就是 把 IT 产品 评测 放到 了 美食 上 啊 。 。 。 如果 标题 叫 《 京城 麻小横评 》 就 更 像 了 。 。 。 [ 嘻嘻 ] [ 嘻嘻 ] [ 嘻嘻 ],"['[嘻嘻]', '[馋嘴]', '[花心]', '[嘻嘻]', '[嘻嘻]', '[嘻嘻]']"
# 游点 看头 # 【 [ 话筒 ] 上海 坐 出租车 将 有 免费 wifi 啦 ！ 】 2014 年 第二季度 上海 将 有 超过 1 万辆 出租车 提供 免费 wifi 热点 覆盖 ， 乘客 简单 注册 ， 就 能 上网 ， 并且 完全免费 哦 [ 鼓掌 ] 这项 新 技术 将 拓展 到 全国 5 个 以上 一线 、 二线 城市 。 wifi 出租车 [ 得意 地笑 ] 我要 去 上海 ！ > > >   http : / / t . cn / 8FIMNvT,"['[话筒]', '[鼓掌]', '[得意地笑]']"
@ 蓝色 春卷 皮     [ 可爱 ] [ 爱 你 ],"['[可爱]', '[爱你]']"
回复 @ 我定 成为 峰 :   [ 给力 ] [ 威武 ]   / / @ 我定 成为 峰 :   @ 老头 夜话     我 跟 你 ， 一起 去 九十九 顶 [ 嘻嘻 ]   / / @ 老头 夜话 : 法 2 : 1 英 ， 盘口 1 球 ； 瑞 2 : 0 乌 ， 盘口 2 球 。   / / @ 黄宇征 :   乌克兰 胜 。   / / @ 张涌 V 博 : 耐不住 了 ， 英格兰 0 ： 0 法国 。 瑞典 2 ： 1 击败 乌克兰 ， 就是 它 了 。,"['[给力]', '[威武]', '[嘻嘻]']"
嘿 呦 嘿 呦 拔萝卜 [ 哈哈 ] 居然 还 真 有 这 首歌 [ 吃惊 ],"['[哈哈]', '[吃惊]']"
摄影师 都 是 骗子 [ 哈哈 ] [ 哈哈 ] [ 哈哈 ] [ 哈哈 ]   / / @ 我 是 兔子 : 照片 是 骗人 的   / / @ 洋光 摄客 :   @ 我 是 兔子   你 的 兔 窝 好 有 诗意 。   / / @ 羽子 偕老 : 西塘 ， 已 等待 千年 [ 心 ] @ 西塘 景区   @ 去 西塘 网,"['[哈哈]', '[哈哈]', '[哈哈]', '[哈哈]', '[心]']"
亲们 [ 爱 你 ] 终于 明白 你们 为什么 老 收不到 我 回复 你们 的 短信 了 [ 思考 ] 破飞信 [ 鄙视 ] 把 我 害死 了 [ 委屈 ],"['[爱你]', '[思考]', '[鄙视]', '[委屈]']"
# 五哥 十一 静心 之旅 # 从 香积寺 到 禅 经寺 我们 等 不到 公交 ， 现在 步行 过去 ， 大约 六七 站路 ， 郊区 的 六七 站路 。 现在 在 神禾 二路 ， 有 经过 的 捎 我们 一程 呗 。 [ 可爱 ] [ 可爱 ] [ 可爱 ],"['[可爱]', '[可爱]', '[可爱]']"
[ good ] [ 赞 ] / / @ 老头 夜话 :   [ 鼓掌 ],"['[good]', '[赞]', '[鼓掌]']"
@ 伤心 铁丝 - 行者 老谭   能 打 7 折 ？ 给 我 也 办 一张 啊 [ 嘻嘻 ] / / @ 冯雪 cindy : 回复   @ 刘志勇 hunt : 会员卡 20 元 ／ 张 ， 随意 买 ， 很 方便   / / @ 刘志勇 hunt :   7 折 会员卡 ? 没 听 过 他们 家 还有 这么 低 的 折扣 呢 ， 还 真成 你们 家 食堂 了 [ 嘻嘻 ],"['[嘻嘻]', '[嘻嘻]']"
[ 泪 ] [ 泪 ] [ 泪 ] 呜呜 ～ 什么 “ 好盆友 ” 到 了 北京 都 没 告诉 我 [ 委屈 ] 昨天 我 还 清闲 的 斗地主 [ 抓狂 ] [ 抓狂 ] [ 抓狂 ] 也 让 我 敬敬 “ 地主之谊 ” 嘛 [ 害羞 ] 要 知道 有朋自远方来 。 我 一定 买 10 万个 “ 欢乐 豆 ” [ 偷笑 ] 请 “ 好盆友 ” 和 我 一起 上网 斗地主 [ 哈哈 ] [ 哈哈 ] [ 哈哈 ] [ 偷笑 ] 亲们 ～ “ 感恩节 ” 快乐 [ 爱 你 ]   http : / / t . cn / z8AGFIw,"['[泪]', '[泪]', '[泪]', '[委屈]', '[抓狂]', '[抓狂]', '[抓狂]', '[害羞]', '[偷笑]', '[哈哈]', '[哈哈]', '[哈哈]', '[偷笑]', '[爱你]']"
什么 是 养熊 孩子 的 节奏 ？ 那 揍 是 自己 舍不得 吃 ， 舍不得 穿 ， 给 孙子 买 东西 ， 眼皮 都 不 带 眨 一下 的 。 噗 哈哈 ， 趁 我 爹 结账 ， 我 赶紧 挑 了 两双 鞋 ， 沾个 光 ， 啃 个 老 [ 哈哈 ] [ 哈哈 ] [ 哈哈 ] [ 鼓掌 ],"['[哈哈]', '[哈哈]', '[哈哈]', '[鼓掌]']"
请问 文火 炖 的 是 什 麽 肉 呀 ？   这张 有 那么 点 强调 了 [ 嘻嘻 ]   / / @ 康小莉 : [ 偷笑 ],"['[嘻嘻]', '[偷笑]']"
收藏 [ 嘻嘻 ]   / / @ 怪诞 心理 行为学 : 琳琅满目 ， 总有合 你 心意 的 喜剧片 ！ ！ [ 转发 ],"['[嘻嘻]', '[转发]']"
得奖 啦 又 得奖 啦 ！ @ 海南 神州 半岛 喜来登 度假 酒店   [ 哈哈 ] [ 鼓掌 ] [ 哈哈 ] [ 鼓掌 ],"['[哈哈]', '[鼓掌]', '[哈哈]', '[鼓掌]']"
[ 嘻嘻 ] [ 嘻嘻 ] [ 嘻嘻 ] [ 嘻嘻 ] [ 嘻嘻 ] [ 嘻嘻 ] [ 嘻嘻 ] 大家 注意 哦   / / @ 夏骏 : 方便面 也 是 。,"['[嘻嘻]', '[嘻嘻]', '[嘻嘻]', '[嘻嘻]', '[嘻嘻]', '[嘻嘻]', '[嘻嘻]']"
我 也 想要 明信片 [ ? ]   / / @ 木夕 兔 Silkfloss ： 小原 ， 今天 收到 了 你 寄来 的 明信片 。 [ 爱 你 ]   永远 爱 音乐 做 音乐 我们 一起 ， 我会 记得 。 [ 心 ]   / / @ 田原 ： Esalen 在 加州 的 big   sur ， 这篇 游记 算是 冰山一角 吧 ， 过去 在 那里 的 一个月 中 我 经历 了 人生 中 很 重要 的 转化 。,"['[?]', '[爱你]', '[心]']"
真是 小脸 无敌 了 ！ [ 嘻嘻 ] / / @ - 最 ? 蜜蜜 的 孟孟 - : @ 北京 数独 莹莹   / / @ 柠檬 最爱 的 是 嘟嘟 的 维尼熊 : 巴掌 脸 。 。 。 / / @ 鹿晗 吧 _ LuhanBar :   # 鹿晗 #   # luhan #   脸 真的 好 小 [ 抓狂 ] [ 抓狂 ] [ 抓狂 ] [ 抓狂 ] [ 抓狂 ] [ 抓狂 ] [ 抓狂 ] [ 抓狂 ] [ 抓狂 ],"['[嘻嘻]', '[抓狂]', '[抓狂]', '[抓狂]', '[抓狂]', '[抓狂]', '[抓狂]', '[抓狂]', '[抓狂]', '[抓狂]']"
翠翠姐 的 吃 相 可不 怎么 淑女 @ 殷翠 韩   [ 哈哈 ] [ 哈哈 ] [ 哈哈 ],"['[哈哈]', '[哈哈]', '[哈哈]']"
特别 开心 的 合作 ， 希望 以后 继续 合作 啊 ！ [ 爱 你 ] [ 爱 你 ] [ 爱 你 ]   / / @ 艾 小姐 ? 城 ? : 感谢 所有 的 合作伙伴 在 这次 活动 中 给予 的 支持 ！ @ 侨福 芳草地   @ 西班牙 国家旅游局   Opera   Bombana   @ 张际星 Jessie   @ Brompton _ Junction   [ 干杯 ] 特别 鸣谢 Joselito 及 Simon   Martin 两大 顶级 西班牙 火腿 品牌 提供 的 整条 火腿 [ 鼓掌 ],"['[爱你]', '[爱你]', '[爱你]', '[干杯]', '[鼓掌]']"
天津 海河 英迪格 酒店 [ 爱 你 ] 过往 历史 和 现代 时尚 完美 结合 [ 爱 你 ],"['[爱你]', '[爱你]']"
# 阳 # 儿子 补送 的 礼物 [ 哈哈 ] [ 哈哈 ],"['[哈哈]', '[哈哈]']"
豆乳 花 ， 结果 就是 龙凤 布丁 ， 骗伦 [ 抓狂 ] ， 不过 味道 蛮 好吃 [ 嘻嘻 ],"['[抓狂]', '[嘻嘻]']"
/ / @ 张 婷婷 微话 : 回复 @ 法号 布衣 : 一口 闷 也 要 依据 个体差异 而定   / / @ 法号 布衣 : [ 哈哈 ] 东北 喝酒 脸红 的 ， 是 朋友   / / @ 张 婷婷 微话 : 那 就 告诉 身边 的 人 你 也 做点 科普     / / @ 法号 布衣 : 报告 ， 我 不 喝酒 [ 哈哈 ]     / / @ 张 婷婷 微话 : @ 法号 布衣   @ 泥泞 的 鞋   @ 代军 哥哥   @ 金牌 厨师 磊磊   @ 皇家 瀛台 酒庄 何志方   @ 淑 之子 墨   @ 达播林   @ 郗 老师,"['[哈哈]', '[哈哈]']"
[ 哈哈 ] @ 张路 Sunny   / / @ Daniel 风 的 来世 :   [ 哈哈 ],"['[哈哈]', '[哈哈]']"
又 一年 情比金坚 。 [ 爱 你 ] [ 心 ] [ 花 ] [ 蛋糕 ]   @ 人间 的 盐,"['[爱你]', '[心]', '[花]', '[蛋糕]']"
/ / @ 吕军 - - - - 江南 一泓 :   经典 / / @ ? 然 ? 菲 : 哇塞 ~ 展昭 大侠 都 怒 了 / / @ 浅心 威尼斯 :   展昭 说话 真 经典 ~ ~ ~ ~ ~   / / @ 艾小图 :   大侠 就是 大侠 。 。 。 [ 哈哈 ]   / / @ 叶紫 : 支持 南侠   / / @ 忧然 110 : 展 大侠 怒 了 [ 可怜 ]   / / @ 橙纸 浑身 都 是 肉 : 猫儿 ， 喵 ！,"['[哈哈]', '[可怜]']"
恭喜 @ 凯莱 酒店 集团   家族 成员 正在 逐渐 扩大 ！ [ 威武 ] / / @ 凯莱 酒店 集团 :   凯莱 大家庭 中 又 迎来 一位 新 成员 ！ [ 围观 ] [ 鼓掌 ],"['[威武]', '[围观]', '[鼓掌]']"
[ 可爱 ] / / @ 围脖 经典语录 :   [ 心 ],"['[可爱]', '[心]']"
我 抢 到 一个 ， 耶 ！ [ 爱 你 ] [ 爱 你 ] [ 爱 你 ],"['[爱你]', '[爱你]', '[爱你]']"
这 … [ 哈哈 ] [ 哈哈 ] [ 哈哈 ] @ 爆爆翔   @ 李 大头 ooo   @ 琳琳 姓 吕   @ 发奋 的 俊哥   @ 西门 小鸟   @ 魏权 Weiquan,"['[哈哈]', '[哈哈]', '[哈哈]']"
我们 是 一家人 ， 相亲相爱 的 一家人 。 有福 就 该 同 享有 活 就 应同 干 [ 干杯 ] [ 心 ] 一起 加油 ， 共创 辉煌 [ 耶 ] [ 爱 你 ] @ CUC 文法 家园   @ CUC 文法 学生会   我 还 宣传 了 @ 文法 编辑部   哦 ， 加速 加油 哦 [ 拳头 ] [ 爱心 传递 ] PS ： 某些 同学 变化 好大 ， 速速 汇报 各 方面 进展 [ 偷笑 ] [ 嘻嘻 ] @ CUC 文学院 学生会   # 欣爱 的 工作 ## 和 学生 在 一起 的 大学 时光 #,"['[干杯]', '[心]', '[耶]', '[爱你]', '[拳头]', '[爱心传递]', '[偷笑]', '[嘻嘻]']"
→ _ → / / @ 许坚 Jan : → _ →   / / @ 拾宝 Eric : / / @ Ashley 陈小森 : 小青年 聚会 [ 哈哈 ] [ 哈哈 ] @ Wystan 吴伟强   一个 老 男人 没 在 ?,"['[哈哈]', '[哈哈]']"
[ 嘻嘻 ] 刚 看到 亲 的 表扬 信息 呢 ， 客人 的 满意 是 我们 一直 所 追求 的 哦 ? 现烤 的 松茸 特 鲜美 吧 [ 花心 ] 珍品 小精灵 营养 丰富 ， 口味 独特 哦 ， 我们 酒店 现场 还有 出售 哦,"['[嘻嘻]', '[花心]']"
[ 鼓掌 ] [ 鼓掌 ] [ 鼓掌 ] [ 鲜花 ] [ 鲜花 ] [ 鲜花 ]   / / @ 严丰 - 有艺思 : [ 嘻嘻 ] [ 嘻嘻 ] [ 嘻嘻 ]   / / @ 郑佩佩 - Evelyn : 支持 支持 [ 哈哈 ] [ 哈哈 ]   / / @ 严丰 - 有艺思 : 回复 @ 相声 演员 大 春 : 又 上 了 [ 哈哈 ]   / / @ 相声 演员 大 春 : 这 片子 上 了 ？ 还是 重 上 ？ 我 看 了 n 遍   哈哈哈   窝 鸡婆   亲切 的 乡音 ~,"['[鼓掌]', '[鼓掌]', '[鼓掌]', '[鲜花]', '[鲜花]', '[鲜花]', '[嘻嘻]', '[嘻嘻]', '[嘻嘻]', '[哈哈]', '[哈哈]', '[哈哈]']"
成都 宽窄 巷子 在 @ 摄影师 钟楼怪人   镜头 下 更加 有 味道 ， [ ? ] 好怀念 在 成都 读书 的 日子 ? ? ? ? [ 鼓掌 ],"['[?]', '[鼓掌]']"
我 现有 点 担心 等 我们 明天 到 了 敦煌 好吃 的 已经 被 他们 扫荡 光 了   / / @ 姜宇 - magic :   回复   @ 开心 地 游走 : 没错 没错 ！ 在 殿堂 级 吃货 @ Ansel 刘晖     同志 的 带领 下 ， 他们 正 不断进步 着 ！   / / @ 开心 地 游走 :   回复 @ 姜宇 - magic : [ 哈哈 ] [ 哈哈 ] 我信 了 ！ 这 就是 @ 鼠 小 邱   @ 郭泽宇 Microblog   们 聪明 可爱 的 地方 啦 ！ 他们 总能 为 自己 的 ＂ 吃货 ＂,"['[哈哈]', '[哈哈]']"
一个 只有 闭上眼 才 看不见 海 的 地方 [ 心 ] / / @ 三亚 爱琴海 岸康 年 酒店 :   欢迎 [ 爱 你 ]   / / @ JessieNoka : @ 歪 Y 刘   怀念 / / @ Lydia 慕容 优 :   回复 @ 我 是 安吉拉 吕 : 是 呀 ， 推荐 这个 酒店 给 你 ， 二人 世界   / / @ 我 是 安吉拉 吕 : 渡假 去 啦 ？ [ 嘻嘻 ],"['[心]', '[爱你]', '[嘻嘻]']"
最近 老 有人 问 精益 创业 的 问题 ， 听听 小马 童鞋 咋 说 的 ~ ~ 看看 我们 摔倒 多少 回 。 。 [ 可怜 ] [ 亲亲 ],"['[可怜]', '[亲亲]']"
此次 没 抽 中 的 粉丝 不要 桑心 ， 明天 就 进入 七月 啦 ， 我们 会 开启 新一轮 的 粉丝 福利 活动 [ 鼓掌 ]   具体 奖品 是 啥 ， 现在 暂时 保密 ， 明天 你们 就 知道 啦 [ 抱抱 ],"['[鼓掌]', '[抱抱]']"
@ 我 爱 PPT :   @ TouGH _ AiroNY   私信 我 地址 哦 ！ 送 你 一本 ！ Ｐ Ｓ ： 此 转发 活动 和 微信 关注 活动 名额 独立 不 重合 ！ / / @ TouGH _ AiroNY :   P 君微信 ： 进步 主义 （ jinbuzhuyi ) 一直 关注 ， 真是 好 的 让 我 感动 啊 ~ 都 已 扩给 小伙伴 [ 害羞 ] [ 鼓掌 ],"['[害羞]', '[鼓掌]']"
所以 ， 我们 才 要 学会 宽心 ， 懂得 宽怀 ， 《 宽怀 人生 》 ， 只有 心宽 了 ， 天才 会 宽 ， 人生 才 会 越 走 越 宽 。 [ 可爱 ] / / @ 延参 法师 :   曾经 有 朋友 问 我 ， 既然 林黛玉 也 是 参禅 客 ， 那么 她 是 死 于 苦禅 ， 还是 痴禅 ， 还是 苦禅 。 我 让 他 抬头 看天 ， 告诉 他 说 ， 你 看天 宽 不 ， 她 是 死 在 心窄 吧 。 / / @ 冯兰 Bonnie :   [ 嘻嘻 ],"['[可爱]', '[嘻嘻]']"
顺从 内心 [ 心 ]   / / @ 彭永强 YDX : follow   your   heart     / / @ 广州 妈妈 种菜 团 - 老姜 : 广州 有 这样 的 才子 ， 想 去 卖菜 吗 ？ 老姜 可以 做 您 的 坚强 后盾 ！   / / @ 很多 人 的 咖啡馆 :   [ 吃惊 ] 神速 啊     / / @ 启冲 莫等闲 : 今日 裸辞   / @ Aleen 阿沁 : 现在 就 有 一种 想 去 流浪 的 想法     / / @ 小丑鱼 向前 冲 : 当 保姆     / / @ 很多 人 的 咖啡馆 :   供应 馆君 [ 爱 你 ],"['[心]', '[吃惊]', '[爱你]']"
还有 四个 小时 ， 就 结束 喽 [ 嘻嘻 ] [ 嘻嘻 ],"['[嘻嘻]', '[嘻嘻]']"
回复 @ yoland 雁 : 还是 见 真人 比较 好 ！ @ 妈妈 姓夏   [ 嘻嘻 ] 你 说 呢 ？   / / @ yoland 雁 : 终于 见到 嫂子 真面目 了 [ 嘻嘻 ]   @ 陈小翔 的 虫虫 人生 @ JACK - WENG @ 2012 大振 @ 厦门 低 ? @ 文婷 123 @ 柒 橡 @ 寒妤 的 阳光 @ 小 ? 子 记忆,"['[嘻嘻]', '[嘻嘻]']"
[ 鼓掌 ]   [ 爱 你 ],"['[鼓掌]', '[爱你]']"
惊现 俺家 少卿姐 ， 竟然 短 了 ~ 发了 ~   [ 亲亲 ]   / / @ 6ceng - - 少卿 ： 回复 @ 跃跃 wang : 么 么 ～ ～ ～   / / @ 跃跃 wang : 好看 ， 我 觉得 比 长发 显得 小 [ 兔子 ] [ 微风 ],"['[亲亲]', '[兔子]', '[微风]']"
回复 @ 情 Love 尊 : 快 从 第五 到 第一 了 ， 文莱 皇家 航空 马上 赶超 春秋 航空 [ 嘻嘻 ]   / / @ 情 Love 尊 : 天使 们 投票 啊 ！ [ 奥特曼 ] [ 奥特曼 ] [ 奥特曼 ] [ 奥特曼 ],"['[嘻嘻]', '[奥特曼]', '[奥特曼]', '[奥特曼]', '[奥特曼]']"
回复 @ 食尚 ? 生 :   [ 鼓掌 ] [ 鼓掌 ] [ 鼓掌 ] / / @ 食尚 ? 生 : 我 建议 用 防潮 糖珠 ， 有 褐色 的 ， 类似 石头 ， 但是 比 石头 看起来 更 细致,"['[鼓掌]', '[鼓掌]', '[鼓掌]']"
小时候 我 婆婆 就 曾经 背着 它 来 北京 看 我们 ， 走 在 音乐学院 大院 儿里 所有人 都 以为 她 是 来 上 老年 琵琶 班儿 的 [ 偷笑 ]   / / @ 杨大 婷婷 :   有 贝斯 卖 吗 啊 ？   / / @ 柴 ? 新 : [ 哈哈 ] 看小图 还 真 以为 是,"['[偷笑]', '[哈哈]']"
这位 可能 是因为 下令 停止 供暖 受到 良心谴责 而 凌晨 裸奔 赎罪 的 !   / / @ 票爷 : 多有 素质 的 人 啊 ， 大半夜 裸奔 还 知道 要 走 人行 线 。 / / @ 狐二 ? :   多好 啊 。 幸福 的 男人 [ 哈哈 ]   / / @ jacky 麦兜 :   看上去 好 欢乐 的 样子 / / @ 狐二 ? : 看到 这个 才 笑 了 。 [ 哈哈 ],"['[哈哈]', '[哈哈]']"
又 是 一大堆 台湾 书籍 直 送过来 ， 太爽 啦 ！ 有 PH 的 四本 ， 柴田武 的 一本 ， 好吃 10 和 11 期 ， 还有 口水 很久 的 agnes   B   cafe 的 巧克力 cook   book ， 赞 啊 ！ [ 嘻嘻 ] [ 嘻嘻 ] [ 嘻嘻 ],"['[嘻嘻]', '[嘻嘻]', '[嘻嘻]']"
有些 人 可能 困惑 ， 为什么 家里 做 的 牛肉 就算 是 根据 最靠 谱 配方 也 没 高档 餐厅 的 效果 呢 ？ 原因 在于 选肉 ！ 我 说 高端 餐厅 ， 因为 很多 餐厅 用 在 肉类 里头 的 苏打粉 等物 能够 让 靴底 皮堪 一食 [ 偷笑 ] 恰恰 中国 一般 超市 要 买点 好 牛肉 是 不 容易 的 ， 偶尔 外国 超市 看到 不错 的 ， 一看 价格 您 会 有 疑问 到底 是 割肉 还是 吃 肉 呀 ？ [ 嘻嘻 ],"['[偷笑]', '[嘻嘻]']"
